Timestamp,Building_ID,Floor,Room_ID,Room_Type,Room_Capacity,Occupancy_Count,Temperature_C,Humidity_Percent,Working_Hours,Day_of_Week,Hour,Minute,Day,Month,Day_of_Week_Num,Is_Weekend,Available_Capacity,Utilization_Percent,Occupancy_Ratio,Occupancy_Status,Overcrowding_Flag,Peak_Hour,Occupancy_Load_Category
2026-01-08 18:15:00,BLDG_C,2,C202,Training Room,40,2,22.7,65.31,0,Thursday,18,15,8,1,3,0,38,5.0,0.05,Low,0,0,Low Load
2026-01-08 18:30:00,BLDG_A,1,A101,Office,10,0,21.0,46.69,0,Thursday,18,30,8,1,3,0,10,0.0,0.0,Low,0,0,Low Load
2026-01-08 18:45:00,BLDG_A,1,A102,Office,12,0,22.39,44.45,0,Thursday,18,45,8,1,3,0,12,0.0,0.0,Low,0,0,Low Load
2026-01-08 19:00:00,BLDG_A,1,A103,Meeting Room,20,0,21.67,72.2,0,Thursday,19,0,8,1,3,0,20,0.0,0.0,Low,0,0,Low Load
2026-01-08 19:15:00,BLDG_A,2,A201,Lab,30,6,22.21,52.45,0,Thursday,19,15,8,1,3,0,24,20.0,0.2,Low,0,0,Low Load
2026-01-08 19:30:00,BLDG_A,2,A202,Conference,25,0,20.41,54.18,0,Thursday,19,30,8,1,3,0,25,0.0,0.0,Low,0,0,Low Load
2026-01-08 19:45:00,BLDG_B,1,B101,Office,8,0,22.6,43.8,0,Thursday,19,45,8,1,3,0,8,0.0,0.0,Low,0,0,Low Load
2026-01-08 20:00:00,BLDG_B,1,B102,Office,15,0,22.88,57.56,0,Thursday,20,0,8,1,3,0,15,0.0,0.0,Low,0,0,Low Load
2026-01-08 20:15:00,BLDG_B,1,B103,Meeting Room,18,1,21.12,60.98,0,Thursday,20,15,8,1,3,0,17,5.56,0.056,Low,0,0,Low Load
2026-01-08 20:30:00,BLDG_B,2,B201,Training Room,35,0,23.46,54.93,0,Thursday,20,30,8,1,3,0,35,0.0,0.0,Low,0,0,Low Load
2026-01-08 20:45:00,BLDG_B,2,B202,Conference,25,0,22.32,57.56,0,Thursday,20,45,8,1,3,0,25,0.0,0.0,Low,0,0,Low Load
2026-01-08 21:00:00,BLDG_C,1,C101,Office,10,1,22.53,65.72,0,Thursday,21,0,8,1,3,0,9,10.0,0.1,Low,0,0,Low Load
2026-01-08 21:15:00,BLDG_C,1,C102,Office,14,2,22.39,60.25,0,Thursday,21,15,8,1,3,0,12,14.29,0.143,Low,0,0,Low Load
2026-01-08 21:30:00,BLDG_C,1,C103,Meeting Room,20,5,25.05,46.4,0,Thursday,21,30,8,1,3,0,15,25.0,0.25,Low,0,0,Low Load
2026-01-08 21:45:00,BLDG_C,2,C201,Lab,30,0,24.48,47.59,0,Thursday,21,45,8,1,3,0,30,0.0,0.0,Low,0,0,Low Load
2026-01-08 22:00:00,BLDG_C,2,C202,Training Room,40,0,22.12,57.94,0,Thursday,22,0,8,1,3,0,40,0.0,0.0,Low,0,0,Low Load
2026-01-08 22:15:00,BLDG_A,1,A101,Office,10,0,21.92,50.28,0,Thursday,22,15,8,1,3,0,10,0.0,0.0,Low,0,0,Low Load
2026-01-08 22:30:00,BLDG_A,1,A102,Office,12,0,21.64,70.97,0,Thursday,22,30,8,1,3,0,12,0.0,0.0,Low,0,0,Low Load
2026-01-08 22:45:00,BLDG_A,1,A103,Meeting Room,20,1,23.76,51.58,0,Thursday,22,45,8,1,3,0,19,5.0,0.05,Low,0,0,Low Load
2026-01-08 23:00:00,BLDG_A,2,A201,Lab,30,0,21.84,36.44,0,Thursday,23,0,8,1,3,0,30,0.0,0.0,Low,0,0,Low Load
2026-01-08 23:15:00,BLDG_A,2,A202,Conference,25,0,20.53,39.25,0,Thursday,23,15,8,1,3,0,25,0.0,0.0,Low,0,0,Low Load
2026-01-08 23:30:00,BLDG_B,1,B101,Office,8,0,24.29,54.69,0,Thursday,23,30,8,1,3,0,8,0.0,0.0,Low,0,0,Low Load
2026-01-08 23:45:00,BLDG_B,1,B102,Office,15,3,23.19,60.48,0,Thursday,23,45,8,1,3,0,12,20.0,0.2,Low,0,0,Low Load
2026-01-09 00:00:00,BLDG_B,1,B103,Meeting Room,18,0,23.33,60.1,0,Friday,0,0,9,1,4,0,18,0.0,0.0,Low,0,0,Low Load
2026-01-09 00:15:00,BLDG_B,2,B201,Training Room,35,0,23.37,58.96,0,Friday,0,15,9,1,4,0,35,0.0,0.0,Low,0,0,Low Load
2026-01-09 00:30:00,BLDG_B,2,B202,Conference,25,0,21.35,46.71,0,Friday,0,30,9,1,4,0,25,0.0,0.0,Low,0,0,Low Load
2026-01-09 00:45:00,BLDG_C,1,C101,Office,10,1,23.09,49.45,0,Friday,0,45,9,1,4,0,9,10.0,0.1,Low,0,0,Low Load
2026-01-09 01:00:00,BLDG_C,1,C102,Office,14,1,23.38,59.33,0,Friday,1,0,9,1,4,0,13,7.14,0.071,Low,0,0,Low Load
2026-01-09 01:15:00,BLDG_C,1,C103,Meeting Room,20,4,24.23,47.99,0,Friday,1,15,9,1,4,0,16,20.0,0.2,Low,0,0,Low Load
2026-01-09 01:30:00,BLDG_C,2,C201,Lab,30,6,22.06,62.31,0,Friday,1,30,9,1,4,0,24,20.0,0.2,Low,0,0,Low Load
2026-01-09 01:45:00,BLDG_C,2,C202,Training Room,40,1,22.21,42.35,0,Friday,1,45,9,1,4,0,39,2.5,0.025,Low,0,0,Low Load
2026-01-09 02:00:00,BLDG_A,1,A101,Office,10,0,20.83,61.77,0,Friday,2,0,9,1,4,0,10,0.0,0.0,Low,0,0,Low Load
2026-01-09 02:15:00,BLDG_A,1,A102,Office,12,2,21.74,57.11,0,Friday,2,15,9,1,4,0,10,16.67,0.167,Low,0,0,Low Load
2026-01-09 02:30:00,BLDG_A,1,A103,Meeting Room,20,0,21.95,60.42,0,Friday,2,30,9,1,4,0,20,0.0,0.0,Low,0,0,Low Load
2026-01-09 02:45:00,BLDG_A,2,A201,Lab,30,1,24.79,51.62,0,Friday,2,45,9,1,4,0,29,3.33,0.033,Low,0,0,Low Load
2026-01-09 03:00:00,BLDG_A,2,A202,Conference,25,3,22.82,60.57,0,Friday,3,0,9,1,4,0,22,12.0,0.12,Low,0,0,Low Load
2026-01-09 03:15:00,BLDG_B,1,B101,Office,8,0,22.64,54.19,0,Friday,3,15,9,1,4,0,8,0.0,0.0,Low,0,0,Low Load
2026-01-09 03:30:00,BLDG_B,1,B102,Office,15,0,23.49,59.55,0,Friday,3,30,9,1,4,0,15,0.0,0.0,Low,0,0,Low Load
2026-01-09 03:45:00,BLDG_B,1,B103,Meeting Room,18,2,24.54,65.15,0,Friday,3,45,9,1,4,0,16,11.11,0.111,Low,0,0,Low Load
2026-01-09 04:00:00,BLDG_B,2,B201,Training Room,35,0,23.15,50.63,0,Friday,4,0,9,1,4,0,35,0.0,0.0,Low,0,0,Low Load
2026-01-09 04:15:00,BLDG_B,2,B202,Conference,25,1,21.98,66.34,0,Friday,4,15,9,1,4,0,24,4.0,0.04,Low,0,0,Low Load
2026-01-09 04:30:00,BLDG_C,1,C101,Office,10,1,22.44,63.36,0,Friday,4,30,9,1,4,0,9,10.0,0.1,Low,0,0,Low Load
2026-01-09 04:45:00,BLDG_C,1,C102,Office,14,0,20.28,60.57,0,Friday,4,45,9,1,4,0,14,0.0,0.0,Low,0,0,Low Load
2026-01-09 05:00:00,BLDG_C,1,C103,Meeting Room,20,1,23.0,45.72,0,Friday,5,0,9,1,4,0,19,5.0,0.05,Low,0,0,Low Load
2026-01-09 05:15:00,BLDG_C,2,C201,Lab,30,1,25.1,60.77,0,Friday,5,15,9,1,4,0,29,3.33,0.033,Low,0,0,Low Load
2026-01-09 05:30:00,BLDG_C,2,C202,Training Room,40,2,22.17,52.24,0,Friday,5,30,9,1,4,0,38,5.0,0.05,Low,0,0,Low Load
2026-01-09 05:45:00,BLDG_A,1,A101,Office,10,0,23.01,60.92,0,Friday,5,45,9,1,4,0,10,0.0,0.0,Low,0,0,Low Load
2026-01-09 06:00:00,BLDG_A,1,A102,Office,12,0,21.91,46.9,0,Friday,6,0,9,1,4,0,12,0.0,0.0,Low,0,0,Low Load
2026-01-09 06:15:00,BLDG_A,1,A103,Meeting Room,20,0,22.76,40.41,0,Friday,6,15,9,1,4,0,20,0.0,0.0,Low,0,0,Low Load
2026-01-09 06:30:00,BLDG_A,2,A201,Lab,30,3,23.6,53.24,0,Friday,6,30,9,1,4,0,27,10.0,0.1,Low,0,0,Low Load
2026-01-09 06:45:00,BLDG_A,2,A202,Conference,25,0,21.5,63.63,0,Friday,6,45,9,1,4,0,25,0.0,0.0,Low,0,0,Low Load
2026-01-09 07:00:00,BLDG_B,1,B101,Office,8,0,22.28,46.74,0,Friday,7,0,9,1,4,0,8,0.0,0.0,Low,0,0,Low Load
2026-01-09 07:15:00,BLDG_B,1,B102,Office,15,2,21.89,57.83,0,Friday,7,15,9,1,4,0,13,13.33,0.133,Low,0,0,Low Load
2026-01-09 07:30:00,BLDG_B,1,B103,Meeting Room,18,2,24.9,53.58,0,Friday,7,30,9,1,4,0,16,11.11,0.111,Low,0,0,Low Load
2026-01-09 07:45:00,BLDG_B,2,B201,Training Room,35,2,20.92,63.33,0,Friday,7,45,9,1,4,0,33,5.71,0.057,Low,0,0,Low Load
2026-01-09 08:00:00,BLDG_B,2,B202,Conference,25,3,23.77,44.06,1,Friday,8,0,9,1,4,0,22,12.0,0.12,Low,0,0,Low Load
2026-01-09 08:15:00,BLDG_C,1,C101,Office,10,3,24.15,43.88,1,Friday,8,15,9,1,4,0,7,30.0,0.3,Low,0,0,Low Load
2026-01-09 08:30:00,BLDG_C,1,C102,Office,14,3,21.55,47.48,1,Friday,8,30,9,1,4,0,11,21.43,0.214,Low,0,0,Low Load
2026-01-09 08:45:00,BLDG_C,1,C103,Meeting Room,20,6,24.29,68.02,1,Friday,8,45,9,1,4,0,14,30.0,0.3,Low,0,0,Low Load
2026-01-09 09:00:00,BLDG_C,2,C201,Lab,30,16,27.05,53.5,1,Friday,9,0,9,1,4,0,14,53.33,0.533,Normal,0,1,Moderate Load
2026-01-09 09:15:00,BLDG_C,2,C202,Training Room,40,14,24.33,51.31,1,Friday,9,15,9,1,4,0,26,35.0,0.35,Low,0,1,Low Load
2026-01-09 09:30:00,BLDG_A,1,A101,Office,10,5,24.19,49.87,1,Friday,9,30,9,1,4,0,5,50.0,0.5,Normal,0,1,Moderate Load
2026-01-09 09:45:00,BLDG_A,1,A102,Office,12,8,23.5,58.94,1,Friday,9,45,9,1,4,0,4,66.67,0.667,Normal,0,1,Moderate Load
2026-01-09 10:00:00,BLDG_A,1,A103,Meeting Room,20,8,24.67,68.39,1,Friday,10,0,9,1,4,0,12,40.0,0.4,Low,0,1,Low Load
2026-01-09 10:15:00,BLDG_A,2,A201,Lab,30,16,23.19,52.13,1,Friday,10,15,9,1,4,0,14,53.33,0.533,Normal,0,1,Moderate Load
2026-01-09 10:30:00,BLDG_A,2,A202,Conference,25,11,24.9,42.87,1,Friday,10,30,9,1,4,0,14,44.0,0.44,Low,0,1,Low Load
2026-01-09 10:45:00,BLDG_B,1,B101,Office,8,5,24.25,47.11,1,Friday,10,45,9,1,4,0,3,62.5,0.625,Normal,0,1,Moderate Load
2026-01-09 11:00:00,BLDG_B,1,B102,Office,15,11,24.95,44.4,1,Friday,11,0,9,1,4,0,4,73.33,0.733,Normal,0,1,Moderate Load
2026-01-09 11:15:00,BLDG_B,1,B103,Meeting Room,18,11,21.87,54.83,1,Friday,11,15,9,1,4,0,7,61.11,0.611,Normal,0,1,Moderate Load
2026-01-09 11:30:00,BLDG_B,2,B201,Training Room,35,16,24.01,57.04,1,Friday,11,30,9,1,4,0,19,45.71,0.457,Low,0,1,Low Load
2026-01-09 11:45:00,BLDG_B,2,B202,Conference,25,15,20.36,52.78,1,Friday,11,45,9,1,4,0,10,60.0,0.6,Normal,0,1,Moderate Load
2026-01-09 12:00:00,BLDG_C,1,C101,Office,10,4,23.91,63.74,1,Friday,12,0,9,1,4,0,6,40.0,0.4,Low,0,0,Low Load
2026-01-09 12:15:00,BLDG_C,1,C102,Office,14,4,22.7,50.3,1,Friday,12,15,9,1,4,0,10,28.57,0.286,Low,0,0,Low Load
2026-01-09 12:30:00,BLDG_C,1,C103,Meeting Room,20,19,21.55,68.04,1,Friday,12,30,9,1,4,0,1,95.0,0.95,Critical,0,0,High Load
2026-01-09 12:45:00,BLDG_C,2,C201,Lab,30,11,24.49,45.13,1,Friday,12,45,9,1,4,0,19,36.67,0.367,Low,0,0,Low Load
2026-01-09 13:00:00,BLDG_C,2,C202,Training Room,40,39,23.21,50.94,1,Friday,13,0,9,1,4,0,1,97.5,0.975,Critical,0,0,High Load
2026-01-09 13:15:00,BLDG_A,1,A101,Office,10,5,24.58,54.94,1,Friday,13,15,9,1,4,0,5,50.0,0.5,Normal,0,0,Moderate Load
2026-01-09 13:30:00,BLDG_A,1,A102,Office,12,5,26.48,44.02,1,Friday,13,30,9,1,4,0,7,41.67,0.417,Low,0,0,Low Load
2026-01-09 13:45:00,BLDG_A,1,A103,Meeting Room,20,9,22.78,70.6,1,Friday,13,45,9,1,4,0,11,45.0,0.45,Low,0,0,Low Load
2026-01-09 14:00:00,BLDG_A,2,A201,Lab,30,17,23.83,53.48,1,Friday,14,0,9,1,4,0,13,56.67,0.567,Normal,0,1,Moderate Load
2026-01-09 14:15:00,BLDG_A,2,A202,Conference,25,10,25.48,56.27,1,Friday,14,15,9,1,4,0,15,40.0,0.4,Low,0,1,Low Load
2026-01-09 14:30:00,BLDG_B,1,B101,Office,8,4,24.91,59.58,1,Friday,14,30,9,1,4,0,4,50.0,0.5,Normal,0,1,Moderate Load
2026-01-09 14:45:00,BLDG_B,1,B102,Office,15,9,22.69,48.92,1,Friday,14,45,9,1,4,0,6,60.0,0.6,Normal,0,1,Moderate Load
2026-01-09 15:00:00,BLDG_B,1,B103,Meeting Room,18,6,23.7,51.92,1,Friday,15,0,9,1,4,0,12,33.33,0.333,Low,0,1,Low Load
2026-01-09 15:15:00,BLDG_B,2,B201,Training Room,35,3,25.15,50.35,1,Friday,15,15,9,1,4,0,32,8.57,0.086,Low,0,1,Low Load
2026-01-09 15:30:00,BLDG_B,2,B202,Conference,25,11,25.53,53.99,1,Friday,15,30,9,1,4,0,14,44.0,0.44,Low,0,1,Low Load
2026-01-09 15:45:00,BLDG_C,1,C101,Office,10,6,25.62,52.85,1,Friday,15,45,9,1,4,0,4,60.0,0.6,Normal,0,1,Moderate Load
2026-01-09 16:00:00,BLDG_C,1,C102,Office,14,7,24.41,54.26,1,Friday,16,0,9,1,4,0,7,50.0,0.5,Normal,0,1,Moderate Load
2026-01-09 16:15:00,BLDG_C,1,C103,Meeting Room,20,9,23.66,71.1,1,Friday,16,15,9,1,4,0,11,45.0,0.45,Low,0,1,Low Load
2026-01-09 16:30:00,BLDG_C,2,C201,Lab,30,14,24.23,61.74,1,Friday,16,30,9,1,4,0,16,46.67,0.467,Low,0,1,Low Load
2026-01-09 16:45:00,BLDG_C,2,C202,Training Room,40,13,24.35,61.92,1,Friday,16,45,9,1,4,0,27,32.5,0.325,Low,0,1,Low Load
2026-01-09 17:00:00,BLDG_A,1,A101,Office,10,3,22.17,45.01,1,Friday,17,0,9,1,4,0,7,30.0,0.3,Low,0,0,Low Load
2026-01-09 17:15:00,BLDG_A,1,A102,Office,12,1,25.15,54.91,1,Friday,17,15,9,1,4,0,11,8.33,0.083,Low,0,0,Low Load
2026-01-09 17:30:00,BLDG_A,1,A103,Meeting Room,20,0,23.6,69.67,1,Friday,17,30,9,1,4,0,20,0.0,0.0,Low,0,0,Low Load
2026-01-09 17:45:00,BLDG_A,2,A201,Lab,30,2,25.85,58.15,1,Friday,17,45,9,1,4,0,28,6.67,0.067,Low,0,0,Low Load
2026-01-09 18:00:00,BLDG_A,2,A202,Conference,25,2,22.84,57.31,0,Friday,18,0,9,1,4,0,23,8.0,0.08,Low,0,0,Low Load
2026-01-09 18:15:00,BLDG_B,1,B101,Office,8,1,21.73,61.15,0,Friday,18,15,9,1,4,0,7,12.5,0.125,Low,0,0,Low Load
2026-01-09 18:30:00,BLDG_B,1,B102,Office,15,0,23.09,56.25,0,Friday,18,30,9,1,4,0,15,0.0,0.0,Low,0,0,Low Load
2026-01-09 18:45:00,BLDG_B,1,B103,Meeting Room,18,0,22.67,50.64,0,Friday,18,45,9,1,4,0,18,0.0,0.0,Low,0,0,Low Load
2026-01-09 19:00:00,BLDG_B,2,B201,Training Room,35,0,22.28,47.27,0,Friday,19,0,9,1,4,0,35,0.0,0.0,Low,0,0,Low Load
2026-01-09 19:15:00,BLDG_B,2,B202,Conference,25,2,21.32,59.98,0,Friday,19,15,9,1,4,0,23,8.0,0.08,Low,0,0,Low Load
2026-01-09 19:30:00,BLDG_C,1,C101,Office,10,0,22.02,50.63,0,Friday,19,30,9,1,4,0,10,0.0,0.0,Low,0,0,Low Load
2026-01-09 19:45:00,BLDG_C,1,C102,Office,14,2,23.1,53.52,0,Friday,19,45,9,1,4,0,12,14.29,0.143,Low,0,0,Low Load
2026-01-09 20:00:00,BLDG_C,1,C103,Meeting Room,20,2,20.17,54.7,0,Friday,20,0,9,1,4,0,18,10.0,0.1,Low,0,0,Low Load
2026-01-09 20:15:00,BLDG_C,2,C201,Lab,30,7,22.86,55.48,0,Friday,20,15,9,1,4,0,23,23.33,0.233,Low,0,0,Low Load
2026-01-09 20:30:00,BLDG_C,2,C202,Training Room,40,3,23.77,41.02,0,Friday,20,30,9,1,4,0,37,7.5,0.075,Low,0,0,Low Load
2026-01-09 20:45:00,BLDG_A,1,A101,Office,10,0,22.95,50.0,0,Friday,20,45,9,1,4,0,10,0.0,0.0,Low,0,0,Low Load
2026-01-09 21:00:00,BLDG_A,1,A102,Office,12,2,22.32,41.46,0,Friday,21,0,9,1,4,0,10,16.67,0.167,Low,0,0,Low Load
2026-01-09 21:15:00,BLDG_A,1,A103,Meeting Room,20,0,19.4,53.36,0,Friday,21,15,9,1,4,0,20,0.0,0.0,Low,0,0,Low Load
2026-01-09 21:30:00,BLDG_A,2,A201,Lab,30,0,22.19,62.55,0,Friday,21,30,9,1,4,0,30,0.0,0.0,Low,0,0,Low Load
2026-01-09 21:45:00,BLDG_A,2,A202,Conference,25,4,22.5,40.06,0,Friday,21,45,9,1,4,0,21,16.0,0.16,Low,0,0,Low Load
2026-01-09 22:00:00,BLDG_B,1,B101,Office,8,1,23.37,57.17,0,Friday,22,0,9,1,4,0,7,12.5,0.125,Low,0,0,Low Load
2026-01-09 22:15:00,BLDG_B,1,B102,Office,15,2,21.3,69.06,0,Friday,22,15,9,1,4,0,13,13.33,0.133,Low,0,0,Low Load
2026-01-09 22:30:00,BLDG_B,1,B103,Meeting Room,18,0,23.6,43.19,0,Friday,22,30,9,1,4,0,18,0.0,0.0,Low,0,0,Low Load
2026-01-09 22:45:00,BLDG_B,2,B201,Training Room,35,0,24.52,53.17,0,Friday,22,45,9,1,4,0,35,0.0,0.0,Low,0,0,Low Load
2026-01-09 23:00:00,BLDG_B,2,B202,Conference,25,3,22.98,54.27,0,Friday,23,0,9,1,4,0,22,12.0,0.12,Low,0,0,Low Load
2026-01-09 23:15:00,BLDG_C,1,C101,Office,10,2,22.42,42.53,0,Friday,23,15,9,1,4,0,8,20.0,0.2,Low,0,0,Low Load
2026-01-09 23:30:00,BLDG_C,1,C102,Office,14,0,23.36,57.77,0,Friday,23,30,9,1,4,0,14,0.0,0.0,Low,0,0,Low Load
2026-01-09 23:45:00,BLDG_C,1,C103,Meeting Room,20,0,21.83,50.93,0,Friday,23,45,9,1,4,0,20,0.0,0.0,Low,0,0,Low Load
2026-01-10 00:00:00,BLDG_C,2,C201,Lab,30,0,21.05,50.6,0,Saturday,0,0,10,1,5,1,30,0.0,0.0,Low,0,0,Low Load
2026-01-10 00:15:00,BLDG_C,2,C202,Training Room,40,0,23.63,60.66,0,Saturday,0,15,10,1,5,1,40,0.0,0.0,Low,0,0,Low Load
2026-01-10 00:30:00,BLDG_A,1,A101,Office,10,0,22.23,55.98,0,Saturday,0,30,10,1,5,1,10,0.0,0.0,Low,0,0,Low Load
2026-01-10 00:45:00,BLDG_A,1,A102,Office,12,0,21.32,48.42,0,Saturday,0,45,10,1,5,1,12,0.0,0.0,Low,0,0,Low Load
2026-01-10 01:00:00,BLDG_A,1,A103,Meeting Room,20,0,21.3,56.13,0,Saturday,1,0,10,1,5,1,20,0.0,0.0,Low,0,0,Low Load
2026-01-10 01:15:00,BLDG_A,2,A201,Lab,30,3,20.8,55.18,0,Saturday,1,15,10,1,5,1,27,10.0,0.1,Low,0,0,Low Load
2026-01-10 01:30:00,BLDG_A,2,A202,Conference,25,0,23.11,54.91,0,Saturday,1,30,10,1,5,1,25,0.0,0.0,Low,0,0,Low Load
2026-01-10 01:45:00,BLDG_B,1,B101,Office,8,0,21.19,55.21,0,Saturday,1,45,10,1,5,1,8,0.0,0.0,Low,0,0,Low Load
2026-01-10 02:00:00,BLDG_B,1,B102,Office,15,2,20.04,57.42,0,Saturday,2,0,10,1,5,1,13,13.33,0.133,Low,0,0,Low Load
2026-01-10 02:15:00,BLDG_B,1,B103,Meeting Room,18,3,22.52,58.85,0,Saturday,2,15,10,1,5,1,15,16.67,0.167,Low,0,0,Low Load
2026-01-10 02:30:00,BLDG_B,2,B201,Training Room,35,0,22.56,43.65,0,Saturday,2,30,10,1,5,1,35,0.0,0.0,Low,0,0,Low Load
2026-01-10 02:45:00,BLDG_B,2,B202,Conference,25,0,23.83,48.11,0,Saturday,2,45,10,1,5,1,25,0.0,0.0,Low,0,0,Low Load
2026-01-10 03:00:00,BLDG_C,1,C101,Office,10,0,21.04,45.13,0,Saturday,3,0,10,1,5,1,10,0.0,0.0,Low,0,0,Low Load
2026-01-10 03:15:00,BLDG_C,1,C102,Office,14,0,21.82,57.65,0,Saturday,3,15,10,1,5,1,14,0.0,0.0,Low,0,0,Low Load
2026-01-10 03:30:00,BLDG_C,1,C103,Meeting Room,20,2,23.09,56.67,0,Saturday,3,30,10,1,5,1,18,10.0,0.1,Low,0,0,Low Load
2026-01-10 03:45:00,BLDG_C,2,C201,Lab,30,6,21.42,54.62,0,Saturday,3,45,10,1,5,1,24,20.0,0.2,Low,0,0,Low Load
2026-01-10 04:00:00,BLDG_C,2,C202,Training Room,40,6,24.22,45.05,0,Saturday,4,0,10,1,5,1,34,15.0,0.15,Low,0,0,Low Load
2026-01-10 04:15:00,BLDG_A,1,A101,Office,10,0,24.33,58.56,0,Saturday,4,15,10,1,5,1,10,0.0,0.0,Low,0,0,Low Load
2026-01-10 04:30:00,BLDG_A,1,A102,Office,12,1,22.44,52.31,0,Saturday,4,30,10,1,5,1,11,8.33,0.083,Low,0,0,Low Load
2026-01-10 04:45:00,BLDG_A,1,A103,Meeting Room,20,1,22.4,54.7,0,Saturday,4,45,10,1,5,1,19,5.0,0.05,Low,0,0,Low Load
2026-01-10 05:00:00,BLDG_A,2,A201,Lab,30,1,21.89,58.72,0,Saturday,5,0,10,1,5,1,29,3.33,0.033,Low,0,0,Low Load
2026-01-10 05:15:00,BLDG_A,2,A202,Conference,25,8,20.57,57.27,0,Saturday,5,15,10,1,5,1,17,32.0,0.32,Low,0,0,Low Load
2026-01-10 05:30:00,BLDG_B,1,B101,Office,8,0,23.39,55.33,0,Saturday,5,30,10,1,5,1,8,0.0,0.0,Low,0,0,Low Load
2026-01-10 05:45:00,BLDG_B,1,B102,Office,15,2,24.11,56.35,0,Saturday,5,45,10,1,5,1,13,13.33,0.133,Low,0,0,Low Load
2026-01-10 06:00:00,BLDG_B,1,B103,Meeting Room,18,3,19.89,66.13,0,Saturday,6,0,10,1,5,1,15,16.67,0.167,Low,0,0,Low Load
2026-01-10 06:15:00,BLDG_B,2,B201,Training Room,35,2,23.99,46.46,0,Saturday,6,15,10,1,5,1,33,5.71,0.057,Low,0,0,Low Load
2026-01-10 06:30:00,BLDG_B,2,B202,Conference,25,0,22.88,54.88,0,Saturday,6,30,10,1,5,1,25,0.0,0.0,Low,0,0,Low Load
2026-01-10 06:45:00,BLDG_C,1,C101,Office,10,1,24.0,42.64,0,Saturday,6,45,10,1,5,1,9,10.0,0.1,Low,0,0,Low Load
2026-01-10 07:00:00,BLDG_C,1,C102,Office,14,2,22.71,53.57,0,Saturday,7,0,10,1,5,1,12,14.29,0.143,Low,0,0,Low Load
2026-01-10 07:15:00,BLDG_C,1,C103,Meeting Room,20,0,23.3,38.1,0,Saturday,7,15,10,1,5,1,20,0.0,0.0,Low,0,0,Low Load
2026-01-10 07:30:00,BLDG_C,2,C201,Lab,30,3,20.91,55.37,0,Saturday,7,30,10,1,5,1,27,10.0,0.1,Low,0,0,Low Load
2026-01-10 07:45:00,BLDG_C,2,C202,Training Room,40,1,24.1,53.75,0,Saturday,7,45,10,1,5,1,39,2.5,0.025,Low,0,0,Low Load
2026-01-10 08:00:00,BLDG_A,1,A101,Office,10,0,22.09,63.91,0,Saturday,8,0,10,1,5,1,10,0.0,0.0,Low,0,0,Low Load
2026-01-10 08:15:00,BLDG_A,1,A102,Office,12,1,22.24,53.34,0,Saturday,8,15,10,1,5,1,11,8.33,0.083,Low,0,0,Low Load
2026-01-10 08:30:00,BLDG_A,1,A103,Meeting Room,20,0,23.17,42.68,0,Saturday,8,30,10,1,5,1,20,0.0,0.0,Low,0,0,Low Load
2026-01-10 08:45:00,BLDG_A,2,A201,Lab,30,3,22.85,71.71,0,Saturday,8,45,10,1,5,1,27,10.0,0.1,Low,0,0,Low Load
2026-01-10 09:00:00,BLDG_A,2,A202,Conference,25,0,22.58,67.59,0,Saturday,9,0,10,1,5,1,25,0.0,0.0,Low,0,1,Low Load
2026-01-10 09:15:00,BLDG_B,1,B101,Office,8,1,21.86,56.57,0,Saturday,9,15,10,1,5,1,7,12.5,0.125,Low,0,1,Low Load
2026-01-10 09:30:00,BLDG_B,1,B102,Office,15,1,23.04,50.11,0,Saturday,9,30,10,1,5,1,14,6.67,0.067,Low,0,1,Low Load
2026-01-10 09:45:00,BLDG_B,1,B103,Meeting Room,18,1,20.78,55.95,0,Saturday,9,45,10,1,5,1,17,5.56,0.056,Low,0,1,Low Load
2026-01-10 10:00:00,BLDG_B,2,B201,Training Room,35,3,22.43,43.69,0,Saturday,10,0,10,1,5,1,32,8.57,0.086,Low,0,1,Low Load
2026-01-10 10:15:00,BLDG_B,2,B202,Conference,25,3,23.14,49.92,0,Saturday,10,15,10,1,5,1,22,12.0,0.12,Low,0,1,Low Load
2026-01-10 10:30:00,BLDG_C,1,C101,Office,10,0,20.9,47.82,0,Saturday,10,30,10,1,5,1,10,0.0,0.0,Low,0,1,Low Load
2026-01-10 10:45:00,BLDG_C,1,C102,Office,14,0,24.17,50.52,0,Saturday,10,45,10,1,5,1,14,0.0,0.0,Low,0,1,Low Load
2026-01-10 11:00:00,BLDG_C,1,C103,Meeting Room,20,2,22.05,56.74,0,Saturday,11,0,10,1,5,1,18,10.0,0.1,Low,0,1,Low Load
2026-01-10 11:15:00,BLDG_C,2,C201,Lab,30,1,23.75,51.26,0,Saturday,11,15,10,1,5,1,29,3.33,0.033,Low,0,1,Low Load
2026-01-10 11:30:00,BLDG_C,2,C202,Training Room,40,0,21.04,51.28,0,Saturday,11,30,10,1,5,1,40,0.0,0.0,Low,0,1,Low Load
2026-01-10 11:45:00,BLDG_A,1,A101,Office,10,0,23.19,51.74,0,Saturday,11,45,10,1,5,1,10,0.0,0.0,Low,0,1,Low Load
2026-01-10 12:00:00,BLDG_A,1,A102,Office,12,3,20.61,56.43,0,Saturday,12,0,10,1,5,1,9,25.0,0.25,Low,0,0,Low Load
