Timestamp,Building_ID,Energy_Consumption_kWh,Power_Demand_kW,HVAC_Usage_kWh,Lighting_Usage_kWh,Water_Consumption_L,Temperature_C,Humidity_Percent,Occupancy_Count,Hour,Day,Day_of_Week,Working_Hours
2026-01-05 23:00:00,BLDG_C,5.77,23.08,2.1,1.18,10.04,22.69,63.1,7,23,5,0,0
2026-01-05 23:15:00,BLDG_B,4.44,17.78,1.55,0.3,9.79,22.37,65.2,2,23,5,0,0
2026-01-05 23:30:00,BLDG_A,7.32,29.28,4.14,0.41,6.72,25.69,56.3,0,23,5,0,0
2026-01-05 23:45:00,BLDG_C,4.71,18.82,1.27,0.97,11.13,23.34,61.17,3,23,5,0,0
2026-01-06 00:00:00,BLDG_B,5.51,22.04,1.39,1.14,10.75,21.85,66.9,8,0,6,1,0
2026-01-06 00:15:00,BLDG_A,5.69,22.78,2.43,0.68,5.8,20.85,65.1,0,0,6,1,0
2026-01-06 00:30:00,BLDG_B,4.43,17.72,1.93,0.3,9.93,20.07,72.57,1,0,6,1,0
2026-01-06 00:45:00,BLDG_B,6.02,24.06,2.42,1.16,8.94,22.24,62.93,8,0,6,1,0
2026-01-06 01:00:00,BLDG_A,5.8,23.19,2.19,0.6,7.86,21.09,66.54,1,1,6,1,0
2026-01-06 01:15:00,BLDG_C,4.73,18.93,1.71,0.71,6.41,20.29,69.86,2,1,6,1,0
2026-01-06 01:30:00,BLDG_C,5.12,20.47,1.31,0.88,10.58,21.22,61.41,6,1,6,1,0
2026-01-06 01:45:00,BLDG_B,5.83,23.31,2.54,0.63,8.14,20.7,61.16,2,1,6,1,0
2026-01-06 02:00:00,BLDG_A,4.56,18.24,1.36,0.58,11.11,24.02,56.89,8,2,6,1,0
2026-01-06 02:15:00,BLDG_C,6.24,24.96,2.28,0.59,8.0,23.06,66.7,5,2,6,1,0
2026-01-06 02:30:00,BLDG_B,5.95,23.78,2.46,1.26,7.11,21.99,62.86,2,2,6,1,0
2026-01-06 02:45:00,BLDG_A,5.43,21.71,1.94,1.09,8.27,23.78,69.51,8,2,6,1,0
2026-01-06 03:00:00,BLDG_B,5.42,21.67,1.85,0.94,8.79,22.09,62.67,0,3,6,1,0
2026-01-06 03:15:00,BLDG_A,5.16,20.65,1.51,0.3,8.62,20.97,66.6,9,3,6,1,0
2026-01-06 03:30:00,BLDG_C,5.79,23.16,2.23,0.94,8.03,23.83,66.38,2,3,6,1,0
2026-01-06 03:45:00,BLDG_C,4.12,16.47,0.5,0.93,6.96,22.65,69.55,0,3,6,1,0
2026-01-06 04:00:00,BLDG_B,5.37,21.5,2.36,0.48,9.1,20.76,72.55,1,4,6,1,0
2026-01-06 04:15:00,BLDG_C,5.62,22.49,2.06,0.86,6.07,21.77,68.47,7,4,6,1,0
2026-01-06 04:30:00,BLDG_C,5.52,22.07,1.89,1.06,9.81,20.95,69.15,6,4,6,1,0
2026-01-06 04:45:00,BLDG_A,5.95,23.79,2.12,0.94,11.68,20.34,68.77,1,4,6,1,0
2026-01-06 05:00:00,BLDG_C,4.84,19.34,1.31,0.63,10.69,23.11,65.17,1,5,6,1,0
2026-01-06 05:15:00,BLDG_A,4.26,17.03,0.9,0.8,8.53,24.29,59.41,8,5,6,1,0
2026-01-06 05:30:00,BLDG_A,5.53,22.12,2.23,0.98,10.09,20.32,64.56,5,5,6,1,0
2026-01-06 05:45:00,BLDG_B,6.14,24.57,2.66,0.81,9.48,22.68,63.48,4,5,6,1,0
2026-01-06 06:00:00,BLDG_A,8.63,34.52,3.13,2.31,17.76,21.22,65.16,31,6,6,1,0
2026-01-06 06:15:00,BLDG_C,7.93,31.73,3.47,2.1,7.16,21.42,64.02,19,6,6,1,0
2026-01-06 06:30:00,BLDG_A,9.42,37.67,4.38,2.19,16.83,21.29,67.66,30,6,6,1,0
2026-01-06 06:45:00,BLDG_A,8.71,34.86,4.18,2.21,12.74,20.96,68.92,24,6,6,1,0
2026-01-06 07:00:00,BLDG_B,9.59,38.35,5.48,1.73,12.23,22.06,64.68,26,7,6,1,0
2026-01-06 07:15:00,BLDG_C,9.64,38.56,4.54,2.01,13.28,21.46,69.74,31,7,6,1,0
2026-01-06 07:30:00,BLDG_C,9.17,36.69,4.42,1.92,8.7,23.24,59.22,15,7,6,1,0
2026-01-06 07:45:00,BLDG_C,8.62,34.5,3.62,2.26,9.41,23.31,61.96,12,7,6,1,0
2026-01-06 08:00:00,BLDG_A,12.6,50.39,6.76,3.72,21.02,23.52,60.06,69,8,6,1,0
2026-01-06 08:15:00,BLDG_C,13.38,53.52,7.25,3.55,16.28,23.16,57.16,36,8,6,1,0
2026-01-06 08:30:00,BLDG_C,12.71,50.83,6.42,3.28,21.94,23.99,61.27,58,8,6,1,0
2026-01-06 08:45:00,BLDG_A,12.76,51.03,7.14,3.2,23.33,26.0,58.13,72,8,6,1,0
2026-01-06 09:00:00,BLDG_B,13.73,54.91,7.31,3.68,23.32,26.1,62.89,56,9,6,1,1
2026-01-06 09:15:00,BLDG_B,12.87,51.48,6.42,3.42,20.1,24.72,62.32,60,9,6,1,1
2026-01-06 09:30:00,BLDG_A,13.65,54.58,7.47,3.77,24.32,26.38,54.86,77,9,6,1,1
2026-01-06 09:45:00,BLDG_B,13.44,53.75,7.85,3.19,26.63,27.52,61.79,89,9,6,1,1
2026-01-06 10:00:00,BLDG_B,14.0,56.0,7.57,4.0,25.26,24.95,63.74,73,10,6,1,1
2026-01-06 10:15:00,BLDG_B,14.49,57.96,7.78,3.77,23.26,27.91,57.37,63,10,6,1,1
2026-01-06 10:30:00,BLDG_C,14.07,56.29,7.8,3.62,20.87,26.76,56.68,54,10,6,1,1
2026-01-06 10:45:00,BLDG_B,15.14,60.58,8.0,4.02,24.25,28.51,51.86,75,10,6,1,1
2026-01-06 11:00:00,BLDG_C,14.66,58.66,7.92,3.84,24.68,27.15,55.66,88,11,6,1,1
2026-01-06 11:15:00,BLDG_B,27.51,110.06,7.11,3.48,19.24,26.11,61.6,54,11,6,1,1
2026-01-06 11:30:00,BLDG_C,13.75,55.02,7.67,3.62,22.62,26.51,63.38,53,11,6,1,1
2026-01-06 11:45:00,BLDG_A,14.69,58.77,8.5,3.11,32.03,28.69,59.1,100,11,6,1,1
2026-01-06 12:00:00,BLDG_A,14.21,56.84,7.74,3.87,22.67,29.07,52.42,64,12,6,1,1
2026-01-06 12:15:00,BLDG_B,14.98,59.9,8.37,3.53,26.37,27.78,52.47,87,12,6,1,1
2026-01-06 12:30:00,BLDG_C,14.4,57.6,8.41,3.11,22.93,29.71,53.36,68,12,6,1,1
2026-01-06 12:45:00,BLDG_A,13.11,52.45,7.31,3.3,19.56,26.99,51.71,56,12,6,1,1
2026-01-06 13:00:00,BLDG_A,14.43,57.7,7.87,3.82,19.19,28.92,55.09,40,13,6,1,1
2026-01-06 13:15:00,BLDG_A,14.71,58.83,7.89,4.0,19.74,27.53,55.76,61,13,6,1,1
2026-01-06 13:30:00,BLDG_A,14.17,56.68,7.95,3.61,19.53,28.16,53.87,44,13,6,1,1
2026-01-06 13:45:00,BLDG_B,14.86,59.42,8.41,3.35,24.98,28.92,49.33,82,13,6,1,1
2026-01-06 14:00:00,BLDG_C,13.9,55.61,8.0,3.24,31.1,27.73,57.45,93,14,6,1,1
2026-01-06 14:15:00,BLDG_A,24.42,97.68,8.26,3.95,29.31,28.17,53.65,93,14,6,1,1
2026-01-06 14:30:00,BLDG_B,16.59,66.36,9.87,3.71,14.42,29.67,49.48,36,14,6,1,1
2026-01-06 14:45:00,BLDG_A,14.22,56.86,7.77,3.52,21.24,27.59,47.5,63,14,6,1,1
2026-01-06 15:00:00,BLDG_A,15.19,60.74,7.91,3.46,31.2,29.07,53.82,99,15,6,1,1
2026-01-06 15:15:00,BLDG_A,12.83,51.32,6.35,3.77,20.2,26.46,63.12,60,15,6,1,1
2026-01-06 15:30:00,BLDG_A,14.08,56.32,7.37,3.76,17.72,28.19,60.2,44,15,6,1,1
2026-01-06 15:45:00,BLDG_B,15.2,60.8,8.87,3.38,26.11,28.99,52.64,87,15,6,1,1
2026-01-06 16:00:00,BLDG_C,13.39,53.57,6.86,3.31,31.98,23.98,59.72,93,16,6,1,1
2026-01-06 16:15:00,BLDG_B,13.04,52.18,6.41,3.33,24.18,25.66,60.42,56,16,6,1,1
2026-01-06 16:30:00,BLDG_B,15.36,61.43,8.77,3.48,29.63,26.95,54.07,85,16,6,1,1
2026-01-06 16:45:00,BLDG_B,13.87,55.46,7.24,3.43,25.79,25.65,59.94,82,16,6,1,1
2026-01-06 17:00:00,BLDG_A,14.04,56.16,7.41,4.0,19.29,25.95,60.88,55,17,6,1,1
2026-01-06 17:15:00,BLDG_C,13.95,55.78,7.75,3.47,18.76,24.37,64.62,56,17,6,1,1
2026-01-06 17:30:00,BLDG_A,14.3,57.2,7.64,3.29,25.15,24.78,60.03,64,17,6,1,1
2026-01-06 17:45:00,BLDG_B,13.24,52.94,6.91,3.3,22.84,24.06,60.79,59,17,6,1,1
2026-01-06 18:00:00,BLDG_A,9.61,38.45,4.84,1.95,16.34,25.21,57.05,29,18,6,1,1
2026-01-06 18:15:00,BLDG_C,8.44,33.77,4.46,1.54,10.8,23.67,59.51,15,18,6,1,1
2026-01-06 18:30:00,BLDG_C,8.77,35.08,3.88,1.98,7.78,23.32,61.84,15,18,6,1,1
2026-01-06 18:45:00,BLDG_A,8.24,32.95,4.14,1.67,10.88,21.96,65.66,27,18,6,1,1
2026-01-06 19:00:00,BLDG_B,8.96,35.86,4.29,2.29,14.06,21.41,68.12,27,19,6,1,0
2026-01-06 19:15:00,BLDG_A,8.65,34.59,3.94,2.03,9.81,21.48,62.87,13,19,6,1,0
2026-01-06 19:30:00,BLDG_B,8.01,32.05,3.52,2.53,12.44,22.47,68.27,26,19,6,1,0
2026-01-06 19:45:00,BLDG_C,8.74,34.94,3.87,1.94,16.17,21.49,64.44,34,19,6,1,0
2026-01-06 20:00:00,BLDG_A,7.56,30.25,3.51,1.22,15.09,22.35,63.91,23,20,6,1,0
2026-01-06 20:15:00,BLDG_C,9.14,36.55,4.2,2.36,11.66,24.49,58.52,23,20,6,1,0
2026-01-06 20:30:00,BLDG_B,7.81,31.24,3.11,2.13,10.23,23.05,55.66,22,20,6,1,0
2026-01-06 20:45:00,BLDG_B,8.95,35.81,4.17,2.16,10.17,21.61,67.74,16,20,6,1,0
2026-01-06 21:00:00,BLDG_A,4.11,16.45,1.18,0.55,7.67,23.44,64.55,8,21,6,1,0
2026-01-06 21:15:00,BLDG_A,5.28,21.14,1.8,0.79,9.41,21.51,64.39,1,21,6,1,0
2026-01-06 21:30:00,BLDG_A,7.93,31.71,2.25,0.85,8.65,19.55,68.37,3,21,6,1,0
2026-01-06 21:45:00,BLDG_C,5.87,23.46,2.4,0.74,13.08,20.79,67.86,6,21,6,1,0
2026-01-06 22:00:00,BLDG_B,5.3,21.19,2.34,0.37,9.47,19.76,63.18,0,22,6,1,0
2026-01-06 22:15:00,BLDG_B,6.22,24.9,2.16,1.49,11.85,21.58,63.55,1,22,6,1,0
2026-01-06 22:30:00,BLDG_C,5.14,20.55,1.44,1.01,6.95,22.02,66.85,8,22,6,1,0
2026-01-06 22:45:00,BLDG_A,6.19,24.74,2.49,0.91,3.47,24.01,57.72,9,22,6,1,0
2026-01-06 23:00:00,BLDG_A,5.07,20.28,1.45,1.13,9.81,22.39,64.79,6,23,6,1,0
2026-01-06 23:15:00,BLDG_C,6.28,25.12,2.55,0.96,10.23,21.74,60.82,9,23,6,1,0
2026-01-06 23:30:00,BLDG_B,5.74,22.95,2.31,0.63,9.07,23.0,64.41,6,23,6,1,0
2026-01-06 23:45:00,BLDG_B,6.05,24.18,2.68,1.11,9.29,19.35,68.37,5,23,6,1,0
2026-01-07 00:00:00,BLDG_B,5.91,23.65,2.01,1.01,6.19,22.28,59.23,2,0,7,2,0
2026-01-07 00:15:00,BLDG_B,5.51,22.06,1.59,0.64,11.11,22.93,66.61,9,0,7,2,0
2026-01-07 00:30:00,BLDG_C,4.97,19.89,1.35,1.0,9.91,20.23,64.96,2,0,7,2,0
2026-01-07 00:45:00,BLDG_B,4.69,18.74,1.41,0.74,5.82,23.37,60.01,1,0,7,2,0
2026-01-07 01:00:00,BLDG_C,4.6,18.38,1.18,0.85,8.39,22.41,64.49,5,1,7,2,0
2026-01-07 01:15:00,BLDG_A,6.23,24.91,2.47,0.95,8.08,21.5,68.69,3,1,7,2,0
2026-01-07 01:30:00,BLDG_C,6.44,25.77,2.53,1.14,7.54,22.76,60.31,4,1,7,2,0
2026-01-07 01:45:00,BLDG_B,5.28,21.13,2.53,0.64,6.12,24.72,60.6,2,1,7,2,0
2026-01-07 02:00:00,BLDG_A,5.25,21.01,1.98,0.89,9.13,22.22,65.46,5,2,7,2,0
2026-01-07 02:15:00,BLDG_C,7.12,28.48,3.03,1.3,8.96,22.3,66.13,2,2,7,2,0
2026-01-07 02:30:00,BLDG_C,5.29,21.15,1.95,0.76,8.32,21.45,65.86,7,2,7,2,0
2026-01-07 02:45:00,BLDG_C,5.22,20.89,2.11,0.85,7.58,20.98,64.93,8,2,7,2,0
2026-01-07 03:00:00,BLDG_A,6.37,25.49,1.98,1.3,9.48,23.0,60.52,3,3,7,2,0
2026-01-07 03:15:00,BLDG_C,5.17,20.69,1.83,0.96,8.23,20.97,66.3,8,3,7,2,0
2026-01-07 03:30:00,BLDG_B,5.39,21.55,2.32,0.43,8.7,22.09,61.15,6,3,7,2,0
2026-01-07 03:45:00,BLDG_A,4.85,19.39,1.68,0.6,7.57,21.43,56.6,2,3,7,2,0
2026-01-07 04:00:00,BLDG_A,4.98,19.9,1.65,0.97,11.81,22.57,64.95,6,4,7,2,0
2026-01-07 04:15:00,BLDG_C,8.61,34.45,2.34,0.91,6.56,22.4,66.61,0,4,7,2,0
2026-01-07 04:30:00,BLDG_B,5.39,21.55,1.75,0.84,11.89,23.25,55.54,2,4,7,2,0
2026-01-07 04:45:00,BLDG_A,5.93,23.7,2.07,1.34,10.6,21.39,62.39,5,4,7,2,0
2026-01-07 05:00:00,BLDG_C,5.06,20.23,1.83,0.65,12.3,21.68,66.84,3,5,7,2,0
2026-01-07 05:15:00,BLDG_B,5.62,22.46,1.99,0.78,10.65,20.83,72.43,6,5,7,2,0
2026-01-07 05:30:00,BLDG_C,4.0,16.0,1.66,0.31,8.0,21.47,65.36,2,5,7,2,0
2026-01-07 05:45:00,BLDG_C,5.11,20.44,1.68,1.09,6.17,22.45,61.64,0,5,7,2,0
2026-01-07 06:00:00,BLDG_A,8.15,32.59,3.59,1.8,12.79,22.91,62.59,25,6,7,2,0
2026-01-07 06:15:00,BLDG_A,9.28,37.1,4.42,2.26,16.47,20.89,70.28,25,6,7,2,0
2026-01-07 06:30:00,BLDG_C,8.82,35.29,4.09,2.24,10.76,23.04,61.0,13,6,7,2,0
2026-01-07 06:45:00,BLDG_A,10.03,40.12,4.46,2.59,14.16,23.63,59.66,22,6,7,2,0
2026-01-07 07:00:00,BLDG_A,9.23,36.91,4.51,2.16,16.11,22.5,62.31,35,7,7,2,0
2026-01-07 07:15:00,BLDG_B,9.22,36.89,4.02,1.91,13.34,24.71,57.58,22,7,7,2,0
2026-01-07 07:30:00,BLDG_B,8.69,34.77,4.44,2.11,11.0,21.99,64.89,11,7,7,2,0
2026-01-07 07:45:00,BLDG_C,11.9,47.6,3.99,1.81,11.63,21.87,69.57,12,7,7,2,0
2026-01-07 08:00:00,BLDG_C,13.22,52.89,6.42,3.68,23.97,21.68,65.95,80,8,7,2,0
2026-01-07 08:15:00,BLDG_C,13.83,55.32,7.84,3.55,15.59,26.05,57.67,37,8,7,2,0
2026-01-07 08:30:00,BLDG_C,13.54,54.15,7.29,3.58,30.4,25.46,58.43,99,8,7,2,0
2026-01-07 08:45:00,BLDG_B,13.12,52.47,6.68,3.38,17.57,25.03,55.27,42,8,7,2,0
2026-01-07 09:00:00,BLDG_A,13.8,55.2,7.39,3.68,25.78,25.84,61.4,85,9,7,2,1
2026-01-07 09:15:00,BLDG_B,12.9,51.6,6.06,3.81,17.63,24.54,60.46,40,9,7,2,1
2026-01-07 09:30:00,BLDG_C,14.28,57.14,8.44,3.19,22.52,29.2,53.16,73,9,7,2,1
2026-01-07 09:45:00,BLDG_C,13.15,52.6,6.72,3.43,26.23,26.77,66.92,94,9,7,2,1
2026-01-07 10:00:00,BLDG_B,13.41,53.63,7.09,3.64,22.23,27.08,57.77,62,10,7,2,1
2026-01-07 10:15:00,BLDG_B,13.85,55.4,8.24,3.01,24.96,28.13,53.04,88,10,7,2,1
2026-01-07 10:30:00,BLDG_C,14.03,56.11,6.61,4.04,24.18,28.13,54.02,71,10,7,2,1
2026-01-07 10:45:00,BLDG_A,15.29,61.17,8.83,3.42,13.55,28.09,58.81,43,10,7,2,1
2026-01-07 11:00:00,BLDG_C,14.05,56.2,8.01,3.37,26.35,27.11,57.17,90,11,7,2,1
2026-01-07 11:15:00,BLDG_B,13.69,54.75,7.28,3.55,27.8,28.84,49.92,93,11,7,2,1
2026-01-07 11:30:00,BLDG_C,16.82,67.28,10.05,3.63,12.71,30.73,54.17,36,11,7,2,1
2026-01-07 11:45:00,BLDG_C,16.06,64.24,10.02,3.41,28.15,30.24,50.13,95,11,7,2,1
2026-01-07 12:00:00,BLDG_A,15.27,61.08,8.75,3.85,30.61,30.67,57.11,92,12,7,2,1
2026-01-07 12:15:00,BLDG_C,14.26,57.03,7.52,3.7,26.14,28.25,58.36,94,12,7,2,1
2026-01-07 12:30:00,BLDG_C,15.58,62.33,8.66,3.39,23.59,27.75,54.53,74,12,7,2,1
2026-01-07 12:45:00,BLDG_C,14.41,57.63,8.02,3.47,26.81,28.83,58.09,70,12,7,2,1
2026-01-07 13:00:00,BLDG_B,14.71,58.85,8.35,3.22,21.5,29.07,54.1,71,13,7,2,1
2026-01-07 13:15:00,BLDG_B,15.13,60.51,9.31,3.29,22.23,30.3,54.61,52,13,7,2,1
2026-01-07 13:30:00,BLDG_A,14.18,56.71,7.44,3.7,28.78,26.91,58.59,97,13,7,2,1
2026-01-07 13:45:00,BLDG_C,14.82,59.27,8.72,3.39,20.52,30.7,48.91,56,13,7,2,1
2026-01-07 14:00:00,BLDG_B,14.88,59.53,7.46,4.05,20.48,28.57,52.71,45,14,7,2,1
2026-01-07 14:15:00,BLDG_A,14.63,58.53,7.63,3.62,27.27,28.12,58.42,92,14,7,2,1
2026-01-07 14:30:00,BLDG_C,14.39,57.57,7.51,3.26,29.28,27.25,55.62,91,14,7,2,1
2026-01-07 14:45:00,BLDG_A,12.56,50.24,6.68,3.31,18.13,26.29,56.85,38,14,7,2,1
2026-01-07 15:00:00,BLDG_A,14.3,57.21,7.69,3.86,15.72,29.05,51.06,41,15,7,2,1
2026-01-07 15:15:00,BLDG_A,14.49,57.96,7.88,3.58,27.38,27.91,56.91,95,15,7,2,1
2026-01-07 15:30:00,BLDG_A,12.83,51.33,6.28,3.85,26.9,26.01,64.68,88,15,7,2,1
2026-01-07 15:45:00,BLDG_A,12.94,51.74,6.66,3.51,15.31,25.71,55.73,35,15,7,2,1
2026-01-07 16:00:00,BLDG_A,14.98,59.91,8.36,3.46,25.42,26.55,57.75,89,16,7,2,1
2026-01-07 16:15:00,BLDG_A,14.38,57.53,7.94,3.88,14.86,28.62,58.81,37,16,7,2,1
2026-01-07 16:30:00,BLDG_C,12.88,51.5,6.95,3.39,16.91,25.95,58.34,72,16,7,2,1
2026-01-07 16:45:00,BLDG_C,12.57,50.29,6.35,3.72,15.03,24.09,62.73,35,16,7,2,1
2026-01-07 17:00:00,BLDG_A,12.78,51.13,6.75,3.55,25.63,25.21,56.51,72,17,7,2,1
2026-01-07 17:15:00,BLDG_C,21.51,86.02,7.06,3.82,18.53,24.77,61.63,63,17,7,2,1
2026-01-07 17:30:00,BLDG_A,13.33,53.32,6.75,4.05,15.65,21.44,64.77,39,17,7,2,1
2026-01-07 17:45:00,BLDG_C,12.5,50.01,6.37,3.5,24.98,24.18,64.18,55,17,7,2,1
2026-01-07 18:00:00,BLDG_B,8.62,34.49,3.89,1.86,13.89,23.53,65.76,27,18,7,2,1
2026-01-07 18:15:00,BLDG_A,9.63,38.52,4.73,2.17,15.99,24.2,68.97,24,18,7,2,1
2026-01-07 18:30:00,BLDG_B,7.86,31.44,3.64,1.73,9.72,25.13,61.54,17,18,7,2,1
2026-01-07 18:45:00,BLDG_A,9.37,37.47,3.97,2.4,16.6,23.81,62.76,35,18,7,2,1
2026-01-07 19:00:00,BLDG_A,8.9,35.61,4.07,2.36,9.6,21.68,65.57,18,19,7,2,0
2026-01-07 19:15:00,BLDG_B,7.39,29.55,3.61,1.75,11.88,20.67,65.43,14,19,7,2,0
2026-01-07 19:30:00,BLDG_B,9.04,36.14,4.32,1.6,13.86,25.09,60.88,19,19,7,2,0
2026-01-07 19:45:00,BLDG_B,7.74,30.96,3.54,1.71,15.59,22.07,63.51,29,19,7,2,0
2026-01-07 20:00:00,BLDG_A,8.48,33.9,4.32,1.71,10.61,22.02,64.98,15,20,7,2,0
2026-01-07 20:15:00,BLDG_B,8.03,32.11,3.33,2.2,14.05,21.97,68.5,25,20,7,2,0
2026-01-07 20:30:00,BLDG_B,9.67,38.7,4.53,2.39,15.83,22.24,61.12,33,20,7,2,0
2026-01-07 20:45:00,BLDG_C,8.76,35.03,3.96,2.2,11.97,21.83,68.18,12,20,7,2,0
2026-01-07 21:00:00,BLDG_C,5.44,21.76,1.78,0.74,8.41,21.31,69.48,3,21,7,2,0
2026-01-07 21:15:00,BLDG_B,5.54,22.15,1.5,0.89,10.74,21.34,65.13,4,21,7,2,0
2026-01-07 21:30:00,BLDG_B,5.58,22.33,2.52,0.58,12.63,21.96,58.19,8,21,7,2,0
2026-01-07 21:45:00,BLDG_B,5.08,20.31,1.67,1.07,7.36,21.35,63.65,0,21,7,2,0
2026-01-07 22:00:00,BLDG_B,4.8,19.18,1.42,0.91,8.53,21.14,69.67,2,22,7,2,0
2026-01-07 22:15:00,BLDG_C,6.26,25.03,2.53,0.99,7.07,22.13,64.24,4,22,7,2,0
2026-01-07 22:30:00,BLDG_A,4.77,19.07,1.55,0.62,9.12,21.69,61.96,2,22,7,2,0
2026-01-07 22:45:00,BLDG_B,5.2,20.8,1.95,0.76,9.35,23.8,60.28,3,22,7,2,0
2026-01-07 23:00:00,BLDG_B,5.63,22.52,2.41,0.98,8.56,18.82,71.79,2,23,7,2,0
2026-01-07 23:15:00,BLDG_C,5.21,20.84,2.08,1.16,8.93,23.31,64.18,3,23,7,2,0
2026-01-07 23:30:00,BLDG_B,5.89,23.56,2.87,0.65,11.84,23.5,61.54,0,23,7,2,0
2026-01-07 23:45:00,BLDG_B,5.51,22.05,1.58,1.0,3.77,19.51,67.13,7,23,7,2,0
2026-01-08 00:00:00,BLDG_C,5.26,21.05,1.89,0.62,7.67,21.59,63.94,3,0,8,3,0
2026-01-08 00:15:00,BLDG_B,5.83,23.34,1.93,1.33,8.63,21.55,62.4,6,0,8,3,0
2026-01-08 00:30:00,BLDG_B,5.89,23.57,2.31,0.7,11.13,20.31,71.88,1,0,8,3,0
2026-01-08 00:45:00,BLDG_C,5.86,23.43,2.64,0.96,9.17,21.07,64.93,1,0,8,3,0
2026-01-08 01:00:00,BLDG_A,5.55,22.19,2.04,0.84,10.1,20.67,70.15,5,1,8,3,0
2026-01-08 01:15:00,BLDG_B,5.54,22.17,1.97,1.45,10.74,24.1,65.91,1,1,8,3,0
2026-01-08 01:30:00,BLDG_B,4.85,19.4,1.26,0.86,8.74,23.12,65.81,5,1,8,3,0
2026-01-08 01:45:00,BLDG_A,5.45,21.79,2.06,0.67,9.52,23.53,60.92,1,1,8,3,0
2026-01-08 02:00:00,BLDG_C,5.33,21.33,1.67,0.96,7.6,22.87,64.41,3,2,8,3,0
2026-01-08 02:15:00,BLDG_A,6.22,24.89,2.31,0.95,7.21,20.65,66.46,6,2,8,3,0
2026-01-08 02:30:00,BLDG_B,5.49,21.94,1.8,0.76,13.13,21.37,62.73,7,2,8,3,0
2026-01-08 02:45:00,BLDG_A,4.68,18.72,1.88,0.53,9.18,22.59,64.59,2,2,8,3,0
2026-01-08 03:00:00,BLDG_C,4.96,19.83,1.27,0.67,11.05,20.53,63.16,8,3,8,3,0
2026-01-08 03:15:00,BLDG_B,4.64,18.57,1.09,1.02,6.06,22.86,66.78,1,3,8,3,0
2026-01-08 03:30:00,BLDG_C,5.36,21.44,2.93,0.36,10.56,21.71,63.54,7,3,8,3,0
2026-01-08 03:45:00,BLDG_C,5.47,21.87,2.06,0.74,13.1,21.55,65.78,7,3,8,3,0
2026-01-08 04:00:00,BLDG_A,6.07,24.27,2.2,1.05,8.11,22.85,64.07,3,4,8,3,0
2026-01-08 04:15:00,BLDG_A,4.6,18.39,1.54,0.78,5.49,22.53,62.92,0,4,8,3,0
2026-01-08 04:30:00,BLDG_C,6.81,27.23,2.44,1.34,8.37,21.57,66.91,0,4,8,3,0
2026-01-08 04:45:00,BLDG_C,5.03,20.11,2.35,0.36,6.15,23.39,60.99,1,4,8,3,0
2026-01-08 05:00:00,BLDG_B,4.61,18.46,1.6,0.56,6.64,20.7,69.06,8,5,8,3,0
2026-01-08 05:15:00,BLDG_C,4.17,16.69,1.47,0.3,6.75,22.74,59.35,1,5,8,3,0
2026-01-08 05:30:00,BLDG_C,5.03,20.11,1.63,1.3,7.23,22.71,63.81,1,5,8,3,0
2026-01-08 05:45:00,BLDG_A,4.86,19.43,1.99,0.56,7.13,21.63,70.87,5,5,8,3,0
2026-01-08 06:00:00,BLDG_C,8.11,32.45,4.08,1.5,15.93,22.39,60.91,24,6,8,3,0
2026-01-08 06:15:00,BLDG_C,8.55,34.2,4.02,1.85,14.86,20.5,64.72,14,6,8,3,0
2026-01-08 06:30:00,BLDG_A,8.12,32.47,4.65,1.65,14.52,23.11,64.38,24,6,8,3,0
2026-01-08 06:45:00,BLDG_B,8.43,33.73,3.64,1.85,15.15,21.78,65.37,29,6,8,3,0
2026-01-08 07:00:00,BLDG_A,8.4,33.6,3.46,2.01,14.76,21.37,66.49,32,7,8,3,0
2026-01-08 07:15:00,BLDG_A,9.26,37.04,4.0,2.2,13.69,23.72,63.39,34,7,8,3,0
2026-01-08 07:30:00,BLDG_C,7.37,29.47,3.15,1.96,13.63,22.07,66.3,11,7,8,3,0
2026-01-08 07:45:00,BLDG_C,8.96,35.83,4.35,2.01,12.71,21.68,68.32,22,7,8,3,0
2026-01-08 08:00:00,BLDG_B,13.16,52.64,6.55,3.45,24.89,21.94,65.81,81,8,8,3,0
2026-01-08 08:15:00,BLDG_C,13.03,52.11,6.67,3.22,21.69,24.98,59.31,53,8,8,3,0
2026-01-08 08:30:00,BLDG_B,12.66,50.66,6.3,3.14,18.63,23.14,64.8,49,8,8,3,0
2026-01-08 08:45:00,BLDG_B,14.47,57.88,8.08,3.51,23.59,27.2,62.4,62,8,8,3,0
2026-01-08 09:00:00,BLDG_B,24.49,97.95,6.94,3.62,19.94,23.0,62.6,58,9,8,3,1
2026-01-08 09:15:00,BLDG_B,13.57,54.26,7.75,3.49,19.5,27.92,52.69,43,9,8,3,1
2026-01-08 09:30:00,BLDG_C,14.06,56.24,7.68,3.15,27.78,26.51,61.05,81,9,8,3,1
2026-01-08 09:45:00,BLDG_A,14.2,56.8,7.81,3.65,25.39,26.5,57.39,67,9,8,3,1
2026-01-08 10:00:00,BLDG_A,14.4,57.62,7.47,4.01,27.7,26.3,51.54,96,10,8,3,1
2026-01-08 10:15:00,BLDG_C,14.06,56.24,7.71,3.57,19.49,27.74,58.43,53,10,8,3,1
2026-01-08 10:30:00,BLDG_C,13.58,54.31,7.92,3.46,28.18,27.51,54.63,74,10,8,3,1
